,Unnamed: 0,index,label,segment_path,video_class,video_name,dataset,resized,bright,contrast,flip_lr,hue_adjust
244,2776,149,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/API3q8TBGu4_0.avi,Fighting,API3q8TBGu4_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/API3q8TBGu4_0-738b45dc7d_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/API3q8TBGu4_0-738b45dc7d_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/API3q8TBGu4_0-738b45dc7d_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/API3q8TBGu4_0-738b45dc7d_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/API3q8TBGu4_0-738b45dc7d_1_hue_adjust.mp4
245,2777,150,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/ar5ns2zW4lY_0.avi,Fighting,ar5ns2zW4lY_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_0-b03689fe1f_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_0-b03689fe1f_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_0-b03689fe1f_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_0-b03689fe1f_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_0-b03689fe1f_1_hue_adjust.mp4
246,2778,151,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/ar5ns2zW4lY_1.avi,Fighting,ar5ns2zW4lY_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_1-223444088f_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_1-223444088f_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_1-223444088f_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_1-223444088f_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ar5ns2zW4lY_1-223444088f_1_hue_adjust.mp4
247,2779,152,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/as4zD6d86q0_0.avi,Fighting,as4zD6d86q0_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_0-9e20224510_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_0-9e20224510_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_0-9e20224510_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_0-9e20224510_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_0-9e20224510_1_hue_adjust.mp4
248,2780,153,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/as4zD6d86q0_1.avi,Fighting,as4zD6d86q0_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_1-bea35b2711_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_1-bea35b2711_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_1-bea35b2711_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_1-bea35b2711_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_1-bea35b2711_1_hue_adjust.mp4
249,2781,154,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/as4zD6d86q0_2.avi,Fighting,as4zD6d86q0_2,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_2-0414b632bd_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_2-0414b632bd_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_2-0414b632bd_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_2-0414b632bd_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/as4zD6d86q0_2-0414b632bd_1_hue_adjust.mp4
250,2782,155,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_107.avi,Fighting,asdasda_107,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_107-54f0f78d89_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_107-54f0f78d89_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_107-54f0f78d89_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_107-54f0f78d89_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_107-54f0f78d89_1_hue_adjust.mp4
251,2783,156,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_108.avi,Fighting,asdasda_108,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_108-2887df8000_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_108-2887df8000_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_108-2887df8000_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_108-2887df8000_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_108-2887df8000_1_hue_adjust.mp4
252,2784,157,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_109.avi,Fighting,asdasda_109,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_109-85897cc069_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_109-85897cc069_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_109-85897cc069_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_109-85897cc069_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_109-85897cc069_1_hue_adjust.mp4
253,2785,158,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_110.avi,Fighting,asdasda_110,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_110-1177568d10_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_110-1177568d10_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_110-1177568d10_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_110-1177568d10_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_110-1177568d10_1_hue_adjust.mp4
254,2786,159,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_111.avi,Fighting,asdasda_111,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_111-8fc4e37fc6_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_111-8fc4e37fc6_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_111-8fc4e37fc6_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_111-8fc4e37fc6_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_111-8fc4e37fc6_1_hue_adjust.mp4
255,2787,160,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_112.avi,Fighting,asdasda_112,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_112-84e6a26b39_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_112-84e6a26b39_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_112-84e6a26b39_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_112-84e6a26b39_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_112-84e6a26b39_1_hue_adjust.mp4
256,2788,161,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/asdasda_113.avi,Fighting,asdasda_113,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_113-0f4a31f640_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_113-0f4a31f640_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_113-0f4a31f640_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_113-0f4a31f640_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/asdasda_113-0f4a31f640_1_hue_adjust.mp4
257,2789,162,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/AsGAgf8U2rk_0.avi,Fighting,AsGAgf8U2rk_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/AsGAgf8U2rk_0-21b47ae958_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/AsGAgf8U2rk_0-21b47ae958_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/AsGAgf8U2rk_0-21b47ae958_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/AsGAgf8U2rk_0-21b47ae958_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/AsGAgf8U2rk_0-21b47ae958_1_hue_adjust.mp4
258,2790,163,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_0.avi,Fighting,b6XfVAZC9Zs_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_0-559025fcaf_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_0-559025fcaf_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_0-559025fcaf_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_0-559025fcaf_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_0-559025fcaf_1_hue_adjust.mp4
259,2791,164,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_1.avi,Fighting,b6XfVAZC9Zs_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_1-bc05fae1d8_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_1-bc05fae1d8_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_1-bc05fae1d8_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_1-bc05fae1d8_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_1-bc05fae1d8_1_hue_adjust.mp4
260,2792,165,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_2.avi,Fighting,b6XfVAZC9Zs_2,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_2-b319b27c48_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_2-b319b27c48_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_2-b319b27c48_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_2-b319b27c48_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_2-b319b27c48_1_hue_adjust.mp4
261,2793,166,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_3.avi,Fighting,b6XfVAZC9Zs_3,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_3-1a2fd9a76d_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_3-1a2fd9a76d_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_3-1a2fd9a76d_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_3-1a2fd9a76d_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_3-1a2fd9a76d_1_hue_adjust.mp4
262,2794,167,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_4.avi,Fighting,b6XfVAZC9Zs_4,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_4-794b25e132_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_4-794b25e132_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_4-794b25e132_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_4-794b25e132_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_4-794b25e132_1_hue_adjust.mp4
263,2795,168,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_6.avi,Fighting,b6XfVAZC9Zs_6,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_6-945b68210a_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_6-945b68210a_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_6-945b68210a_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_6-945b68210a_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_6-945b68210a_1_hue_adjust.mp4
264,2796,169,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/b6XfVAZC9Zs_7.avi,Fighting,b6XfVAZC9Zs_7,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_7-42b4fd3bdd_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_7-42b4fd3bdd_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_7-42b4fd3bdd_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_7-42b4fd3bdd_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/b6XfVAZC9Zs_7-42b4fd3bdd_1_hue_adjust.mp4
265,2797,170,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BCVBVC_263.avi,Fighting,BCVBVC_263,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_263-11b3e980b7_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_263-11b3e980b7_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_263-11b3e980b7_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_263-11b3e980b7_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_263-11b3e980b7_1_hue_adjust.mp4
266,2798,171,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BCVBVC_264.avi,Fighting,BCVBVC_264,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_264-87bb06de89_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_264-87bb06de89_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_264-87bb06de89_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_264-87bb06de89_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BCVBVC_264-87bb06de89_1_hue_adjust.mp4
267,2799,172,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/bd48s5BpoGY_0.avi,Fighting,bd48s5BpoGY_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bd48s5BpoGY_0-46a6cd2fe4_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bd48s5BpoGY_0-46a6cd2fe4_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bd48s5BpoGY_0-46a6cd2fe4_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bd48s5BpoGY_0-46a6cd2fe4_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bd48s5BpoGY_0-46a6cd2fe4_1_hue_adjust.mp4
268,2800,173,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/bdZ7ubago6I_0.avi,Fighting,bdZ7ubago6I_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_0-33624d50dc_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_0-33624d50dc_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_0-33624d50dc_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_0-33624d50dc_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_0-33624d50dc_1_hue_adjust.mp4
269,2801,174,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/bdZ7ubago6I_1.avi,Fighting,bdZ7ubago6I_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_1-c688542f7d_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_1-c688542f7d_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_1-c688542f7d_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_1-c688542f7d_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/bdZ7ubago6I_1-c688542f7d_1_hue_adjust.mp4
270,2802,175,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BpargJW29Wo_0.avi,Fighting,BpargJW29Wo_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_0-d2c47b1ab5_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_0-d2c47b1ab5_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_0-d2c47b1ab5_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_0-d2c47b1ab5_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_0-d2c47b1ab5_1_hue_adjust.mp4
271,2803,176,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BpargJW29Wo_1.avi,Fighting,BpargJW29Wo_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_1-e71b9b2381_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_1-e71b9b2381_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_1-e71b9b2381_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_1-e71b9b2381_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_1-e71b9b2381_1_hue_adjust.mp4
272,2804,177,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BpargJW29Wo_2.avi,Fighting,BpargJW29Wo_2,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_2-f6fc781eea_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_2-f6fc781eea_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_2-f6fc781eea_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_2-f6fc781eea_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_2-f6fc781eea_1_hue_adjust.mp4
273,2805,178,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BpargJW29Wo_3.avi,Fighting,BpargJW29Wo_3,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_3-aca9b3fd69_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_3-aca9b3fd69_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_3-aca9b3fd69_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_3-aca9b3fd69_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_3-aca9b3fd69_1_hue_adjust.mp4
274,2806,179,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/BpargJW29Wo_4.avi,Fighting,BpargJW29Wo_4,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_4-49434628f6_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_4-49434628f6_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_4-49434628f6_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_4-49434628f6_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/BpargJW29Wo_4-49434628f6_1_hue_adjust.mp4
